,time_of_tweet,user,tweet,user_id
32,2022-07-01 23:23:30+00:00,Louisisaac18,He loves my AirPods 🎧 #Apple #AirPods https://t.co/sxOjIHABp0,835293669712400385
33,2022-07-01 23:22:54+00:00,UrbanCowboyMPLS,@slmandel Maybe that Apple Money can convince Ohio State to remodel certain sections of the WHAC… #Buckeyes #Apple,90095764
34,2022-07-01 23:22:26+00:00,Blewett17,"RT @AdamJMatlock: Me trying to relax…

#apple #AppleWatch #LeaveMeAlone https://t.co/Zkt0pn7aqY",1319519815
35,2022-07-01 23:22:11+00:00,marciojmsilva,"RT @AR72014: #Apple #iPhone #iPhone14 #iPhone14Pro #iPhone14ProMax #iOS16 

——- N E W ——- 

Will the Purple color replace the Sierra blue i…",82350646
36,2022-07-01 23:21:46+00:00,TrueWildernesss,#Apple #wood slices #sanded wood slices 1.6 inch #crafts #handmade by TrueWilderness https://t.co/PP56KRuZpb via @Etsy,846624511214735360
37,2022-07-01 23:21:40+00:00,SergioGrazzini0,"RT @OldTechAdverts: Pinball #Atari form subLogic. . You can even create you own pinball layout. Also available for the #Apple computers.
ht…",566538126
38,2022-07-01 23:20:03+00:00,MoGalore,"🔆🔆🔆🔆🔆 99¢ #Thriller #Mystery #Book 🔆🔆🔆🔆🔆
🔆🔆🔆🔆🔆 Goodreads Choice Award Nominee 🔆🔆🔆🔆🔆

Silent Child by Sarah A. Denzi… https://t.co/cdsRdI7Zfc",500459662
39,2022-07-01 23:19:00+00:00,cynthia_conte,"RT @BestWomensBSP: AUDIO PODCAST WITH @ANTONIOTARVER AVAILABLE NOW!!!

#BWBSP #Boxing #BoxingNews #ProboxTV #FightStars #AntonioTarver #App…",234832996
40,2022-07-01 23:18:39+00:00,aharemboysaga,"RT @WH_Cann: Island of Heartache:
4 star review: “A very enjoyable read” “When the plot took a dramatic turn, I was riveted.” 
#fiction #is…",2395402500
41,2022-07-01 23:15:29+00:00,AAPL_moves,"Apple Inc price at close, 2022-07-01, is 138.93. #apple #AAPL",2321091087
42,2022-07-01 23:15:18+00:00,HowardGriffiths,"RT @DigitalTrends: #Apple co-founder #SteveJobs will be honored, posthumously, with the Medal of Freedom, awarded by #PresidentBiden for co…",29447428
43,2022-07-01 23:14:25+00:00,J2C83,The next #AppleWatch is rumored to have a blood sugar monitor. If a future #Apple Watch ends up getting a blood pre… https://t.co/EBA2wHosAB,1529462216847765505
44,2022-07-01 23:14:00+00:00,eclecticcapital,"RT @TheScoopPod: ""Somebody has to make that leap...""

@Aeyakovenko of @Solana joins @fintechfrank to discuss the new Solana phone dubbed 'S…",731756490
45,2022-07-01 23:13:58+00:00,Itz_derachi,"RT @TheScoopPod: ""Somebody has to make that leap...""

@Aeyakovenko of @Solana joins @fintechfrank to discuss the new Solana phone dubbed 'S…",3138352240
46,2022-07-01 23:13:12+00:00,joesirc,"RT @TheScoopPod: ""Somebody has to make that leap...""

@Aeyakovenko of @Solana joins @fintechfrank to discuss the new Solana phone dubbed 'S…",242997669
47,2022-07-01 23:12:49+00:00,Fabriciosx,"RT @Me_llaman_jota: Everyone
#business #negocio #RStats #ReactJS #Memes #Robot #Java #javascript #apps #developer #gaming #BigData #drones…",1051649960
48,2022-07-01 23:11:51+00:00,alecdickinson,"RT @TheScoopPod: ""Somebody has to make that leap...""

@Aeyakovenko of @Solana joins @fintechfrank to discuss the new Solana phone dubbed 'S…",3026930883
49,2022-07-01 23:11:40+00:00,David59477700,"RT @TheScoopPod: ""Somebody has to make that leap...""

@Aeyakovenko of @Solana joins @fintechfrank to discuss the new Solana phone dubbed 'S…",1281527852479979520
50,2022-07-01 23:11:20+00:00,CodeWithTwitchi,"RT @Me_llaman_jota: Everyone
#business #negocio #RStats #ReactJS #Memes #Robot #Java #javascript #apps #developer #gaming #BigData #drones…",1398866593237508100
51,2022-07-01 23:11:17+00:00,solana,"RT @TheScoopPod: ""Somebody has to make that leap...""

@Aeyakovenko of @Solana joins @fintechfrank to discuss the new Solana phone dubbed 'S…",951329744804392960
52,2022-07-01 23:09:24+00:00,TechInRL,RT @TechInRL: AirPods Pro User Guide and Tutorial! https://t.co/14Voir8XZq  #AirPodsPro #Airpods #airpods_pro #tutorial #tutorials #iPhone…,934893415640297472
53,2022-07-01 23:09:22+00:00,TechInRL,RT @TechInRL: Apple Watch User Guide &amp; Tutorial! (Apple Watch Basics!) https://t.co/u5jMdyRzMT #AppleWatch  #Apple #iPhone #watchOS #iWatch…,934893415640297472
54,2022-07-01 23:09:05+00:00,AppleNe78694707,RT @TechInRL: AirPods Pro User Guide and Tutorial! https://t.co/14Voir8XZq  #AirPodsPro #Airpods #airpods_pro #tutorial #tutorials #iPhone…,1186686389687066624
55,2022-07-01 23:08:55+00:00,TechInRL,AirPods Pro User Guide and Tutorial! https://t.co/14Voir8XZq  #AirPodsPro #Airpods #airpods_pro #tutorial… https://t.co/SDMyh0eALm,934893415640297472
56,2022-07-01 23:08:02+00:00,AppleRetweetBot,"RT @AAPLinsights: 🔥🔥 Automated Hourly $AAPL 🍎 Sentiment Report (📈 / 📉) 🔥🔥
1. Product Series Reviews:
#iPhones 39/68
#Mac #Macbook 60/80
#iP…",1275092624416915456
57,2022-07-01 23:07:59+00:00,frankieblanco99,"RT @TheScoopPod: ""Somebody has to make that leap...""

@Aeyakovenko of @Solana joins @fintechfrank to discuss the new Solana phone dubbed 'S…",1734204288
58,2022-07-01 23:07:53+00:00,AppleRetweetBot,RT @Med4simo: my shooting 📸🌷 #iPhone #Apple https://t.co/0UPwOuqrBE,1275092624416915456
59,2022-07-01 23:07:50+00:00,susieptc,"RT @AdamJMatlock: Me trying to relax…

#apple #AppleWatch #LeaveMeAlone https://t.co/Zkt0pn7aqY",27680565
60,2022-07-01 23:07:37+00:00,AAPLinsights,"🔥🔥 Automated Hourly $AAPL 🍎 Sentiment Report (📈 / 📉) 🔥🔥
1. Product Series Reviews:
#iPhones 39/68
#Mac #Macbook 60/… https://t.co/Hv2xnzkK4X",903825144161775617
61,2022-07-01 23:06:41+00:00,Med4simo,my shooting 📸🌷 #iPhone #Apple https://t.co/0UPwOuqrBE,303895282
62,2022-07-01 23:06:17+00:00,FRCretweets,"RT @Me_llaman_jota: Everyone
#business #negocio #RStats #ReactJS #Memes #Robot #Java #javascript #apps #developer #gaming #BigData #drones…",1533209625176248326
63,2022-07-01 23:06:16+00:00,alljstweet,"RT @Me_llaman_jota: Everyone
#business #negocio #RStats #ReactJS #Memes #Robot #Java #javascript #apps #developer #gaming #BigData #drones…",1511954357138636800
64,2022-07-01 23:06:10+00:00,JavaGeekBot,"RT @Me_llaman_jota: Everyone
#business #negocio #RStats #ReactJS #Memes #Robot #Java #javascript #apps #developer #gaming #BigData #drones…",1423655520196435969
65,2022-07-01 23:06:05+00:00,TheWeb3Bot,"RT @Me_llaman_jota: Everyone
#business #negocio #RStats #ReactJS #Memes #Robot #Java #javascript #apps #developer #gaming #BigData #drones…",1509738199526125581
66,2022-07-01 23:06:00+00:00,Me_llaman_jota,"Everyone
#business #negocio #RStats #ReactJS #Memes #Robot #Java #javascript #apps #developer #gaming #BigData… https://t.co/DBR1cKvdZL",101107945
67,2022-07-01 23:04:43+00:00,LissethRecii,"RT @AdamJMatlock: Me trying to relax…

#apple #AppleWatch #LeaveMeAlone https://t.co/Zkt0pn7aqY",4063196952
68,2022-07-01 23:03:56+00:00,wpbucket,"RT @wpbucket: Grow and show brand trust with Trustpilot reviews. 

#Reviewbucket will helps you to display Trustpilot reviews on your websi…",1190311765155840005
69,2022-07-01 23:03:21+00:00,erikjpronk,RT @jdriven_nl: Running Oracle XE with TestContainers on Apple Silicon #Database #Oracle #Apple Silicon #M1 #Colima #TestContainers https:/…,205360736
70,2022-07-01 23:02:15+00:00,City_Cel_,"The craziness is coming.  Are you ready?

#citycel #mellakconsulting #boost #boostmobile #cellphone #modesto… https://t.co/PLpHPOrDdG",1485703601917874178
71,2022-07-01 23:01:48+00:00,SyrusIndustry,"Apple Watch Series 8: Everything you have to Know
https://t.co/sw4OrNWsAv
#Apple #InternetofThings #iphone #Marketing",21348075
72,2022-07-01 23:01:09+00:00,phone12s_i,RT @rotepille: #Apple Top Insider Trading Lawyer Pleads Guilty To Insider Trading https://t.co/ooUcEEsdi7,1410438113328087045
73,2022-07-01 23:01:01+00:00,phone12s_i,RT @real_humanism: Looks very cool. Anyone buying this? I like to wait until the bugs are sorted out 😉 but I did just buy an iphone 12!#App…,1410438113328087045
74,2022-07-01 23:00:53+00:00,AmericanVendor,"RT @BestWomensBSP: AUDIO PODCAST WITH @ANTONIOTARVER AVAILABLE NOW!!!

#BWBSP #Boxing #BoxingNews #ProboxTV #FightStars #AntonioTarver #App…",2969637076
75,2022-07-01 23:00:45+00:00,t_olmetti_dev,"RT @_Kavsoft: Animated Launch/Splash Screen Animation With App Icon  - Xcode 14 - SwiftUI Tutorials
https://t.co/Ty1nhjjKHI

#animation #sw…",1411599518127181828
76,2022-07-01 23:00:21+00:00,rotepille,#Apple Top Insider Trading Lawyer Pleads Guilty To Insider Trading https://t.co/ooUcEEsdi7,2751536594
77,2022-07-01 22:59:34+00:00,MrsCsoontobe,"RT @rcuk: 📢 GIVEAWAY TIME 📢
Don't miss out on #winning an #Apple #iPad – 32GB Wifi, worth £319! Tag your friends and like this post to WIN,…",1360047480
78,2022-07-01 22:56:25+00:00,real_humanism,Looks very cool. Anyone buying this? I like to wait until the bugs are sorted out 😉 but I did just buy an iphone 12!#AppleWatch #Apple,847176720436416512
79,2022-07-01 22:55:54+00:00,bomb5_j,"RT @AdamJMatlock: Me trying to relax…

#apple #AppleWatch #LeaveMeAlone https://t.co/Zkt0pn7aqY",219333489
80,2022-07-01 22:55:41+00:00,Cat24112175,"RT @rcuk: 📢 GIVEAWAY TIME 📢
Don't miss out on #winning an #Apple #iPad – 32GB Wifi, worth £319! Tag your friends and like this post to WIN,…",1437507335228956684
81,2022-07-01 22:53:20+00:00,iGiulivnv,"RT @AdamJMatlock: Me trying to relax…

#apple #AppleWatch #LeaveMeAlone https://t.co/Zkt0pn7aqY",1515830239
82,2022-07-01 22:53:00+00:00,BestWomensBSP,"AUDIO PODCAST WITH @ANTONIOTARVER AVAILABLE NOW!!!

#BWBSP #Boxing #BoxingNews #ProboxTV #FightStars #AntonioTarver… https://t.co/xK3dKHo3AZ",1507250774035759107
83,2022-07-01 22:52:37+00:00,connie93021,"RT @connie93021: @apple My Apple ID was stolen. Tech-support and engineers are saying nothing can be done, but it’s a lie. The password and…",24451741
84,2022-07-01 22:52:04+00:00,SunshineDaisy07,"RT @AdamJMatlock: Me trying to relax…

#apple #AppleWatch #LeaveMeAlone https://t.co/Zkt0pn7aqY",1047849298619236352
85,2022-07-01 22:51:40+00:00,Ricodabeast615,"RT @AdamJMatlock: Me trying to relax…

#apple #AppleWatch #LeaveMeAlone https://t.co/Zkt0pn7aqY",372327760
86,2022-07-01 22:51:28+00:00,connie93021,"@apple My Apple ID was stolen. Tech-support and engineers are saying nothing can be done, but it’s a lie. The passw… https://t.co/U3o5ubKqrK",24451741
87,2022-07-01 22:51:06+00:00,TweetbyWorld,"RT @brookdonwest: Pokemon Quest #android and iOS Release Date Announced,.... #newtechnology #apple https://t.co/kWGTNeUj3n https://t.co/SMo…",2636261275
88,2022-07-01 22:48:13+00:00,TattooKingdom2,"RT @appleinsider: Late #Apple co-founder #SteveJobs will be posthumously awarded the President Medal of Freedom, the highest civilian honor…",1484923419758002177
89,2022-07-01 22:46:50+00:00,ETalkUK,"Must-See: #Servant Season 3: #TV's Best #Horror/#Thriller Show #Apple #AppleTV

 https://t.co/JuHJZxko5a",723532208179404800
90,2022-07-01 22:45:00+00:00,ORFKolkata,"#Climatefinance is a major challenge for developing countries.

@byadavbjp in conversation with @SunjoyJ at… https://t.co/U0XMYZuiXl",1481200147950637058
91,2022-07-01 22:44:54+00:00,KickstarterRead,"RT @wiseacrecomics: The countdown clock has commence! Signup for notifications! Share with friends &amp; family! 

https://t.co/PGd8VCVZwU……",1436330998745247746
92,2022-07-01 22:44:21+00:00,NewbieClueless,"RT @AdamJMatlock: Me trying to relax…

#apple #AppleWatch #LeaveMeAlone https://t.co/Zkt0pn7aqY",1074477610296664064
93,2022-07-01 22:44:08+00:00,reyosorto,"RT @AdamJMatlock: Me trying to relax…

#apple #AppleWatch #LeaveMeAlone https://t.co/Zkt0pn7aqY",50749101
94,2022-07-01 22:44:01+00:00,MoGalore,"One for the Money by New York Times #bestselling author of dangerous romance Skye Warren

#KINDLE… https://t.co/WVtuO6RgBe",500459662
95,2022-07-01 22:42:08+00:00,ETalkUK,"Why You Should Watch: #Foundation #TV #AppleTVPlus #Apple #Apple

 https://t.co/U2cBrejMqo",723532208179404800
96,2022-07-01 22:41:12+00:00,MangoBilling,"RT @NickAEsp: Daily podcast: ""Put down your phone, get a life!"" -Guy who invented the cellphone

#News #TechNews #Mobile #timemanagement #a…",1002669804
97,2022-07-01 22:41:03+00:00,MangoBilling,"RT @NickAEsp: ""Put down your phone, get a life!"" -Guy who invented the cellphone

#News #TechNews #Mobile #timemanagement #addiction #depre…",1002669804
98,2022-07-01 22:40:44+00:00,Jayme_eu,"RT @appleinsider: Late #Apple co-founder #SteveJobs will be posthumously awarded the President Medal of Freedom, the highest civilian honor…",1160230509403934731
99,2022-07-01 22:39:12+00:00,ETalkUK,"Must-See: #ShiningGirls Season 1 #TV #Podcasts #Apple #AppleTV #AppleTVPlus

 https://t.co/E3G006JRUF",723532208179404800
100,2022-07-01 22:37:47+00:00,wxTV_,"RT @appleinsider: Late #Apple co-founder #SteveJobs will be posthumously awarded the President Medal of Freedom, the highest civilian honor…",1489231494
101,2022-07-01 22:37:00+00:00,NickAEsp,"""Put down your phone, get a life!"" -Guy who invented the cellphone

#News #TechNews #Mobile #timemanagement… https://t.co/T9qTDkHKZk",2548372826
102,2022-07-01 22:36:51+00:00,NickAEsp,"Daily podcast: ""Put down your phone, get a life!"" -Guy who invented the cellphone

#News #TechNews #Mobile… https://t.co/Y5w1ANyXXt",2548372826
103,2022-07-01 22:35:59+00:00,bardofely,"RT @bardofely: Thanks for your RT, @RewStarr! Yes, #Apple #Trending presents such a great opportunity for some publicity for me and our mut…",23306308
104,2022-07-01 22:32:04+00:00,larryseyer,"Apple has created an new app just for pirates ... it's called iPatch ... sorry, it just had to be said
#apple #pirates #ipatch",18730620
105,2022-07-01 22:30:20+00:00,klobbbb,"RT @AdamJMatlock: Me trying to relax…

#apple #AppleWatch #LeaveMeAlone https://t.co/Zkt0pn7aqY",35171306
106,2022-07-01 22:30:00+00:00,HTTech,"#Apple 5G Modem Chip is getting delayed and that means #iPhone15 will likely get Qualcomm chips in 2023.

https://t.co/o9cbrXvglc",3305925577
107,2022-07-01 22:29:11+00:00,IntlMktEntry,"RT @davidgforder: TikTok to get the FCC Boot! 
⚡️ “Is time up for TikTok? An FCC commissioner calls on Apple and Google to remove the platf…",29857944
108,2022-07-01 22:28:32+00:00,SarahJo67736669,"RT @AdamJMatlock: Me trying to relax…

#apple #AppleWatch #LeaveMeAlone https://t.co/Zkt0pn7aqY",1531562980248195072
109,2022-07-01 22:27:29+00:00,MuchScrolling,RT @CrookedTable: .@MuchScrolling helps us light the lights on a new mega-series with 1979's 'The Muppet Movie.' Our look at the Muppets' 3…,2541757652
110,2022-07-01 22:27:22+00:00,XiaomiRTBot,"RT @ATGizmos: #Xiaomi 12S series launch date announced: Leica cameras, Snapdragon 8+ Gen 1, and everything else to expect https://t.co/xrrN…",1430973215875141642
111,2022-07-01 22:26:04+00:00,ATGizmos,"#Xiaomi 12S series launch date announced: Leica cameras, Snapdragon 8+ Gen 1, and everything else to expect… https://t.co/YY8xJ6yLuP",416368009
112,2022-07-01 22:25:21+00:00,KeeloSav,"RT @AdamJMatlock: Me trying to relax…

#apple #AppleWatch #LeaveMeAlone https://t.co/Zkt0pn7aqY",1304141005
113,2022-07-01 22:24:10+00:00,Empire_Tech_,Apple is working on a new HomePod for 2023 rumoured pricing around £199 and it will include a new multitouch displa… https://t.co/bQCrOnd1he,1281986483189166083
114,2022-07-01 22:20:19+00:00,DugarBop,"I know it's here somewhere 
#Friday #FridayFunnies #FuckedUpFriday #FuckedUp #IPhone #Apple #Ringing #Ringtone… https://t.co/qcZmudjTWI",365878017
115,2022-07-01 22:20:02+00:00,iMoGalore,"⭐⭐⭐⭐⭐ 99¢ #Thriller #Mystery #Book ⭐⭐⭐⭐⭐
⭐⭐⭐⭐⭐ Goodreads Choice Award Nominee ⭐⭐⭐⭐⭐

Silent Child by Sarah A. Denzi… https://t.co/1XxhFBLjwY",416484991
116,2022-07-01 22:19:56+00:00,Neptungsten,Following me before my first Million followers is like buying #Apple stock in 2001 @.375/share! #Dogecoin,2912563687
117,2022-07-01 22:19:27+00:00,Louisisaac18,When are we going to get the public beta? #iOS16 #Apple,835293669712400385
118,2022-07-01 22:19:03+00:00,GeekInfoNow,Apple reportedly cutting first wave of iPhone 14 orders by 10% https://t.co/EqlNbrIyCK #Mobile #Apple #iPhone14,629084145
119,2022-07-01 22:19:03+00:00,KathrynwithaY,#Apple I don't know why this isn't working. Is it maybe because I got a scam email? https://t.co/EwD4AO2fPc,83698519
120,2022-07-01 22:18:44+00:00,Magesh_Muthu13,"RT @appleinsider: Late #Apple co-founder #SteveJobs will be posthumously awarded the President Medal of Freedom, the highest civilian honor…",1476395906828230656
121,2022-07-01 22:18:36+00:00,_Kavsoft,"Animated Launch/Splash Screen Animation With App Icon  - Xcode 14 - SwiftUI Tutorials
https://t.co/Ty1nhjjKHI… https://t.co/ZF2bdL3fAs",1277633154526801925
122,2022-07-01 22:17:05+00:00,ahmd_idris,RT @blynkkr: All your social identities in one place #blockchain #technology #iot #app #Apple #Android #startup https://t.co/L9WZfUcOYX,494865252
123,2022-07-01 22:16:51+00:00,jdice03,"RT @AdamJMatlock: Me trying to relax…

#apple #AppleWatch #LeaveMeAlone https://t.co/Zkt0pn7aqY",27032207
124,2022-07-01 22:16:47+00:00,rkfrank,"RT @AdamJMatlock: Me trying to relax…

#apple #AppleWatch #LeaveMeAlone https://t.co/Zkt0pn7aqY",61539659
125,2022-07-01 22:16:28+00:00,longliveale,"RT @AdamJMatlock: Me trying to relax…

#apple #AppleWatch #LeaveMeAlone https://t.co/Zkt0pn7aqY",325404634
126,2022-07-01 22:16:09+00:00,jobs4boulder,RT @terrinakamura: Apple has solved the internet's most irritating feature | Creative Bloq https://t.co/5IJXAFCdbf #Captcha #human #apple h…,480097900
127,2022-07-01 22:15:03+00:00,Suzy_Henderson,"The Beauty Shop: A Gripping #WW2 Novel Inspired by a True Story.

War brought them together but will it tear them a… https://t.co/ll31s2C7n9",333945812
128,2022-07-01 22:13:57+00:00,bradley_sivier,"You are correct! @Im_the_iPhoneXR 
#HashTag #ifyouknowyouknow 

💯✨🥰🙏🔥😍🥳👀
#iPhone #iOS #Apple #RETWEEETME https://t.co/ToLtxf4RJQ",1527780914599800835
129,2022-07-01 22:11:42+00:00,brookdonwest,"Pokemon Quest #android and iOS Release Date Announced,.... #newtechnology #apple https://t.co/kWGTNeUj3n https://t.co/SMoprkO7yr",752034687686701056
130,2022-07-01 22:09:15+00:00,doubi3__,"RT @PowerONServices: 🏖️☀️ #SummerGiveaway from #PowerON.

Trade-in your used tech 💻  📱 and you'll be automatically entered to win a $100 Vi…",397441143
131,2022-07-01 22:09:10+00:00,vahgames,"RT @PowerONServices: 🏖️☀️ #SummerGiveaway from #PowerON.

Trade-in your used tech 💻  📱 and you'll be automatically entered to win a $100 Vi…",3428713527
132,2022-07-01 22:08:20+00:00,AppleRetweetBot,"RT @AAPLinsights: 🔥🔥 Automated Hourly $AAPL 🍎 Sentiment Report (📈 / 📉) 🔥🔥
1. Product Series Reviews:
#iPhones 52/75
#Mac #Macbook 65/81
#iP…",1275092624416915456
133,2022-07-01 22:08:14+00:00,AppleRetweetBot,RT @priusmaniac: Apple sucks!! #apple  #applesucks #appleblows #crapple,1275092624416915456
134,2022-07-01 22:07:52+00:00,AppleRetweetBot,"RT @PowerONServices: 🏖️☀️ #SummerGiveaway from #PowerON.

Trade-in your used tech 💻  📱 and you'll be automatically entered to win a $100 Vi…",1275092624416915456
135,2022-07-01 22:07:47+00:00,AAPLinsights,"🔥🔥 Automated Hourly $AAPL 🍎 Sentiment Report (📈 / 📉) 🔥🔥
1. Product Series Reviews:
#iPhones 52/75
#Mac #Macbook 65/… https://t.co/GC8Z0eLxzO",903825144161775617
136,2022-07-01 22:06:24+00:00,priusmaniac,Apple sucks!! #apple  #applesucks #appleblows #crapple,1311289891830063104
137,2022-07-01 22:04:19+00:00,PowerONServices,"🏖️☀️ #SummerGiveaway from #PowerON.

Trade-in your used tech 💻  📱 and you'll be automatically entered to win a $100… https://t.co/rLUZ99wvZl",130279710
138,2022-07-01 22:02:45+00:00,AzDelight,"RT @8vGlobal: 📣Take Advantages of Endless Gifts, including iPhone, iPad Pro and Switch!

📆Event Period: 2022/06/09 16:00 to 2022/07/03 15:5…",1474626896293998595
139,2022-07-01 22:02:07+00:00,IamSandeepMK,"RT @Macmerise: We are giving away an iPhone 13 very soon make sure that you stay tuned and share this tweet to know more about this! 
#Appl…",1339814947505639424
